# t,q1,q2,p1,p2,H
1.770295049174862356e+00,-1.212715148890255001e+00,-1.547981207745958043e+00,5.303435832421289575e+00,2.228423940625406274e+00,2.943000000001014982e+01
1.773628938156359247e+00,-1.203059532004989052e+00,-1.549599895471605482e+00,5.366153455521136983e+00,2.259554302711368479e+00,2.943000000001379846e+01
1.776962827137856138e+00,-1.193341032078889086e+00,-1.551136841844030556e+00,5.428621271189316033e+00,2.290707760144758964e+00,2.943000000000751015e+01
1.780296716119353029e+00,-1.183561382934414485e+00,-1.552588761923443528e+00,5.490822584246187077e+00,2.321893644891303232e+00,2.943000000000363414e+01
1.783630605100850142e+00,-1.173722307067767145e+00,-1.553952379085870028e+00,5.552740241302753788e+00,2.353121712727991977e+00,2.943000000000383309e+01
1.786964494082347032e+00,-1.163825513985124571e+00,-1.555224428903018818e+00,5.614356654002659930e+00,2.384402124421421743e+00,2.943000000000161975e+01
1.790298383063843923e+00,-1.153872698763873883e+00,-1.556401662768464700e+00,5.675653823687026645e+00,2.415745425378949651e+00,2.942999999999966221e+01
1.793632272045340814e+00,-1.143865540844353657e+00,-1.557480851259869015e+00,5.736613367317309198e+00,2.447162523924574451e+00,2.943000000000635907e+01
1.796966161026837705e+00,-1.133805703053359926e+00,-1.558458787233790943e+00,5.797216544506657243e+00,2.478664668343116162e+00,2.943000000001653405e+01
1.800300050008334596e+00,-1.123694830853824600e+00,-1.559332288660464583e+00,5.857444285526550054e+00,2.510263422824926760e+00,2.943000000001107352e+01
1.803633938989831487e+00,-1.113534551815211993e+00,-1.560098201205589064e+00,5.917277220154824491e+00,2.541970642443736939e+00,2.943000000000326821e+01
1.806967827971328378e+00,-1.103326475309019949e+00,-1.560753400547407965e+00,5.976695707187133166e+00,2.573798447327699801e+00,2.943000000000310834e+01
1.810301716952825490e+00,-1.093072192415633026e+00,-1.561294794449821000e+00,6.035679864518598947e+00,2.605759196126980815e+00,2.943000000000017735e+01
1.813635605934322381e+00,-1.082773276032737986e+00,-1.561719324604548875e+00,6.094209599685549428e+00,2.637865458889538495e+00,2.942999999999135241e+01
1.816969494915819272e+00,-1.072431281179687668e+00,-1.562023968246793793e+00,6.152264640740917834e+00,2.670129989464907982e+00,2.942999999999285876e+01
1.820303383897316163e+00,-1.062047745489012263e+00,-1.562205739554916706e+00,6.209824567357833836e+00,2.702565697542030243e+00,2.943000000001145722e+01
1.823637272878813054e+00,-1.051624189872448101e+00,-1.562261690851117102e+00,6.266868842090796754e+00,2.735185620396690886e+00,2.943000000002485095e+01
1.826971161860309945e+00,-1.041162119347869952e+00,-1.562188913621916919e+00,6.323376841729499986e+00,2.768002894419822280e+00,2.943000000000972705e+01
1.830305050841806835e+00,-1.030663024015056051e+00,-1.561984539374116521e+00,6.379327888673682168e+00,2.801030726501892332e+00,2.943000000000241556e+01
1.833638939823303726e+00,-1.020128380180372885e+00,-1.561645740317564535e+00,6.434701282223669772e+00,2.834282365363073986e+00,2.943000000000238003e+01
1.836972828804800617e+00,-1.009559651602574659e+00,-1.561169729921493499e+00,6.489476329818342215e+00,2.867771072829220724e+00,2.942999999999939220e+01
1.840306717786297730e+00,-9.989582908559548891e-01,-1.560553763343281330e+00,6.543632378147758999e+00,2.901510095117373567e+00,2.942999999999070226e+01
1.843640606767794621e+00,-9.883257407986424381e-01,-1.559795137745138227e+00,6.597148844113847943e+00,2.935512634163234047e+00,2.942999999998937000e+01
1.846974495749291512e+00,-9.776634361341044466e-01,-1.558891192513205182e+00,6.650005245614656779e+00,2.969791819019450330e+00,2.943000000000395389e+01
1.850308384730788402e+00,-9.669728050550917553e-01,-1.557839309392509586e+00,6.702181232148857859e+00,3.004360677334619645e+00,2.943000000002162864e+01
1.853642273712285293e+00,-9.562552709588666433e-01,-1.556636912551988328e+00,6.753656615239861161e+00,3.039232106921195165e+00,2.943000000001788408e+01
1.856976162693782184e+00,-9.455122542225836701e-01,-1.555281468593764149e+00,6.804411398678769096e+00,3.074418847420490319e+00,2.943000000000316163e+01
1.860310051675279075e+00,-9.347451740307909374e-01,-1.553770486511766080e+00,6.854425808566823264e+00,3.109933452080388516e+00,2.943000000000235161e+01
1.863643940656775966e+00,-9.239554502473974473e-01,-1.552101517608103665e+00,6.903680323175885647e+00,3.145788259634436201e+00,2.943000000000164107e+01
1.866977829638272857e+00,-9.131445053160296421e-01,-1.550272155392679707e+00,6.952155702663508130e+00,3.181995366263388636e+00,2.943000000000305150e+01
1.870311718619769970e+00,-9.023137661900124673e-01,-1.548280035454529413e+00,6.999833018616985925e+00,3.218566597655746264e+00,2.943000000000543181e+01
1.873645607601266860e+00,-8.914646662776315456e-01,-1.546122835324949207e+00,7.046693683460784285e+00,3.255513481144355570e+00,2.943000000000568761e+01
1.876979496582763751e+00,-8.805986473957589933e-01,-1.543798274337642606e+00,7.092719479737902510e+00,3.292847217911106572e+00,2.943000000000272465e+01
1.880313385564260642e+00,-8.697171617263345089e-01,-1.541304113489804450e+00,7.137892589277747390e+00,3.330578655251632103e+00,2.942999999999932470e+01
1.883647274545757533e+00,-8.588216737701648285e-01,-1.538638155308055921e+00,7.182195622263223278e+00,3.368718258891999273e+00,2.942999999999928207e+01
1.886981163527254424e+00,-8.479136622925191880e-01,-1.535798243723151213e+00,7.225611646209673999e+00,3.407276085349336903e+00,2.943000000000187200e+01
1.890315052508751315e+00,-8.369946222545709968e-01,-1.532782263957830349e+00,7.268124214868772803e+00,3.446261754327704097e+00,2.943000000000344585e+01
1.893648941490248205e+00,-8.260660667157135872e-01,-1.529588142440127640e+00,7.309717397070882861e+00,3.485684421132813515e+00,2.943000000000427008e+01
1.896982830471745096e+00,-8.151295287159344705e-01,-1.526213846728269319e+00,7.350375805501063731e+00,3.525552749119436058e+00,2.943000000000370520e+01
1.900316719453242209e+00,-8.041865631287729022e-01,-1.522657385455079559e+00,7.390084625422233877e+00,3.565874882161058856e+00,2.943000000001741157e+01
1.903650608434739100e+00,-7.932387484788337995e-01,-1.518916808291097320e+00,7.428829643328896282e+00,3.606658417154384733e+00,2.943000000003529948e+01
1.906984497416235991e+00,-7.822876887194262219e-01,-1.514990205930221601e+00,7.466597275553627178e+00,3.647910376545323796e+00,2.943000000003041805e+01
1.910318386397732882e+00,-7.713350149663952271e-01,-1.510875710096296398e+00,7.503374596812391495e+00,3.689637180890238621e+00,2.942999999999195637e+01
1.913652275379229772e+00,-7.603823871858627070e-01,-1.506571493566681630e+00,7.539149368669509244e+00,3.731844621471425150e+00,2.942999999994700744e+01
1.916986164360726663e+00,-7.494314958336085741e-01,-1.502075770208870065e+00,7.573910067903028676e+00,3.774537832985747521e+00,2.942999999994606952e+01
1.920320053342223554e+00,-7.384840634438160079e-01,-1.497386795026202089e+00,7.607645914751310912e+00,3.817721266325377005e+00,2.942999999999616989e+01
1.923653942323720445e+00,-7.275418461615743571e-01,-1.492502864214549030e+00,7.640346901033546523e+00,3.861398661461890036e+00,2.943000000000554905e+01
1.926987831305217336e+00,-7.166066352032040010e-01,-1.487422315248708493e+00,7.672003818157577371e+00,3.905573020435754383e+00,2.943000000000412797e+01
1.930321720286714449e+00,-7.056802582712462524e-01,-1.482143526943312306e+00,7.702608284874091993e+00,3.950246580555359710e+00,2.943000000001041272e+01
1.933655609268211339e+00,-6.947645808977988002e-01,-1.476664919524636632e+00,7.732152774825535424e+00,3.995420787785021854e+00,2.943000000002334460e+01
1.936989498249708230e+00,-6.838615077207276238e-01,-1.470984954697363234e+00,7.760630643830337405e+00,4.041096270373881083e+00,2.943000000001887884e+01
1.940323387231205121e+00,-6.729729836896396478e-01,-1.465102135703441055e+00,7.788036156866033011e+00,4.087272812763761642e+00,2.942999999998653848e+01
1.943657276212702012e+00,-6.621009951996512655e-01,-1.459015007366171401e+00,7.814364514690635311e+00,4.133949329832367958e+00,2.942999999995841520e+01
1.946991165194198903e+00,-6.512475711513978638e-01,-1.452722156111924789e+00,7.839611880039670133e+00,4.181123841529397644e+00,2.942999999998152560e+01
1.950325054175695794e+00,-6.404147839354936700e-01,-1.446222209962628291e+00,7.863775403339114511e+00,4.228793447961561647e+00,2.943000000000600025e+01
1.953658943157192684e+00,-6.296047503339844420e-01,-1.439513838509561605e+00,7.886853247933625966e+00,4.276954304950044694e+00,2.943000000000541760e+01
1.956992832138689575e+00,-6.188196323423931222e-01,-1.432595752846323123e+00,7.908844614702771558e+00,4.325601600161276039e+00,2.943000000000867900e+01
1.960326721120186688e+00,-6.080616379099766933e-01,-1.425466705455008976e+00,7.929749765993964417e+00,4.374729529879326506e+00,2.943000000002852090e+01
1.963660610101683579e+00,-5.973330215933468912e-01,-1.418125490047754456e+00,7.949570048823823676e+00,4.424331276477318831e+00,2.943000000003504724e+01
1.966994499083180470e+00,-5.866360851230880691e-01,-1.410570941357117025e+00,7.968307917285978093e+00,4.474398986650589549e+00,2.942999999999592831e+01
1.970328388064677361e+00,-5.759731778814730641e-01,-1.402801934868193490e+00,7.985966954072079460e+00,4.524923750498836661e+00,2.942999999993746485e+01
1.973662277046174252e+00,-5.653466972898189002e-01,-1.394817386483413690e+00,8.002551891003026441e+00,4.575895581550851077e+00,2.942999999994240312e+01
1.976996166027671142e+00,-5.547590891040359296e-01,-1.386616252110963288e+00,8.018068628467364789e+00,4.627303397825390796e+00,2.943000000000571248e+01
1.980330055009168033e+00,-5.442128476155807526e-01,-1.378197527181900472e+00,8.032524253736287534e+00,4.679135003979023821e+00,2.943000000000647987e+01
1.983663943990664924e+00,-5.337105157558523771e-01,-1.369560246099593925e+00,8.045927058110379448e+00,4.731377074602852950e+00,2.943000000000688487e+01
1.986997832972162037e+00,-5.232546851061419257e-01,-1.360703481580268992e+00,8.058286552615683718e+00,4.784015138872661943e+00,2.943000000001904226e+01
1.990331721953658928e+00,-5.128479958074393386e-01,-1.351626343913225892e+00,8.069613482314338171e+00,4.837033566552792152e+00,2.943000000002202299e+01
1.993665610935155819e+00,-5.024931363711450105e-01,-1.342327980125277209e+00,8.079919839091528999e+00,4.890415555470729814e+00,2.942999999999200256e+01
1.996999499916652709e+00,-4.921928433889044552e-01,-1.332807573046337568e+00,8.089218872815475692e+00,4.944143120564555183e+00,2.942999999995835125e+01
2.000333388898149600e+00,-4.819499011397990196e-01,-1.323064340268527816e+00,8.097525100736024939e+00,4.998197084625671138e+00,2.942999999998399829e+01
2.003667277879646491e+00,-4.717671410932325893e-01,-1.313097532992587579e+00,8.104854314996464026e+00,5.052557070853425536e+00,2.943000000000640526e+01
2.007001166861143382e+00,-4.616474413073283767e-01,-1.302906434778124067e+00,8.111223588274087959e+00,5.107201497250422939e+00,2.943000000000564853e+01
2.010335055842640273e+00,-4.515937257208395006e-01,-1.292490360175708508e+00,8.116651277315117596e+00,5.162107573044860231e+00,2.943000000001005745e+01
2.013668944824137164e+00,-4.416089633359979727e-01,-1.281848653242627867e+00,8.121157024254010537e+00,5.217251297253219455e+00,2.943000000001429584e+01
2.017002833805634054e+00,-4.316961672917512538e-01,-1.270980685949525180e+00,8.124761755658994389e+00,5.272607459460261659e+00,2.942999999999997840e+01
2.020336722787130945e+00,-4.218583938257206567e-01,-1.259885856475177590e+00,8.127487679168334367e+00,5.328149642944412179e+00,2.942999999997952187e+01
2.023670611768627836e+00,-4.120987411214054874e-01,-1.248563587388164864e+00,8.129358277561674839e+00,5.383850230294224382e+00,2.942999999999464222e+01
2.027004500750124727e+00,-4.024203480373111930e-01,-1.237013323714574842e+00,8.130398300113602872e+00,5.439680411659699288e+00,2.943000000000593985e+01
2.030338389731621618e+00,-3.928263927182052417e-01,-1.225234530910563446e+00,8.130633751213563798e+00,5.495610195692939293e+00,2.943000000000559169e+01
2.033672278713118953e+00,-3.833200910823620355e-01,-1.213226692729707068e+00,8.130091876005806739e+00,5.551608423386262814e+00,2.943000000000714422e+01
2.037006167694615844e+00,-3.739046951797712626e-01,-1.200989308995650262e+00,8.128801142914552358e+00,5.607642784948390968e+00,2.943000000000568050e+01
2.040340056676112734e+00,-3.645834914186701914e-01,-1.188521893292765474e+00,8.126791222956795124e+00,5.663679839831191387e+00,2.942999999999683780e+01
2.043673945657609625e+00,-3.553597986537589959e-01,-1.175823970582787759e+00,8.124092965664088339e+00,5.719685040079175664e+00,2.942999999999456406e+01
2.047007834639106516e+00,-3.462369661265038423e-01,-1.162895074757318126e+00,8.120738371406726941e+00,5.775622757198072499e+00,2.943000000000586880e+01
2.050341723620603407e+00,-3.372183712506369724e-01,-1.149734746142931252e+00,8.116760559972060918e+00,5.831456312698895417e+00,2.943000000000542826e+01
2.053675612602100298e+00,-3.283074172360651022e-01,-1.136342528982974498e+00,8.112193735275704753e+00,5.887148012459280544e+00,2.943000000000432692e+01
2.057009501583597189e+00,-3.195075305327827464e-01,-1.122717968903649943e+00,8.107073145873465947e+00,5.942659185195799054e+00,2.943000000000127159e+01
2.060343390565094079e+00,-3.108221580853597898e-01,-1.108860610399049484e+00,8.101435041158810080e+00,5.997950225193934948e+00,2.943000000000142791e+01
2.063677279546590970e+00,-3.022547643822118268e-01,-1.094769994358330223e+00,8.095316623001142631e+00,6.052980639534820462e+00,2.943000000000433047e+01
2.067011168528087861e+00,-2.938088282766379566e-01,-1.080445655667585436e+00,8.088755992539944373e+00,6.107709100097715726e+00,2.943000000000584038e+01
2.070345057509584752e+00,-2.854878395585950801e-01,-1.065887120922396791e+00,8.081792091879604456e+00,6.162093500596860451e+00,2.943000000000573735e+01
2.073678946491081643e+00,-2.772952952566856144e-01,-1.051093906295563540e+00,8.074464640460879750e+00,6.216091018894481124e+00,2.943000000000438732e+01
2.077012835472578534e+00,-2.692346956316952755e-01,-1.036065515603346254e+00,8.066814065696467750e+00,6.269658184978402993e+00,2.943000000000482075e+01
2.080346724454075424e+00,-2.613095398338475261e-01,-1.020801438627567892e+00,8.058881427613735937e+00,6.322750954882343954e+00,2.943000000000689198e+01
2.083680613435572315e+00,-2.535233211811014353e-01,-1.005301149754082468e+00,8.050708337114066637e+00,6.375324790933572849e+00,2.943000000000563787e+01
2.087014502417069206e+00,-2.458795220129181280e-01,-9.895641069977779702e-01,8.042336867465897043e+00,6.427334748713407819e+00,2.943000000000543537e+01
2.090348391398566541e+00,-2.383816080697620243e-01,-9.735897514917929430e-01,8.033809458637499290e+00,6.478735571129110582e+00,2.943000000000283123e+01
2.093682280380063432e+00,-2.310330223358498247e-01,-9.573775075314411298e-01,8.025168814013218466e+00,6.529481790051641532e+00,2.943000000000619920e+01
2.097016169361560323e+00,-2.238371782816839239e-01,-9.409267832704001355e-01,8.016457789058422989e+00,6.579527835959141591e+00,2.943000000000752081e+01
2.100350058343057214e+00,-2.167974524264874303e-01,-9.242369721846253050e-01,8.007719271437958142e+00,6.628828156080802003e+00,2.943000000000570537e+01
2.103683947324554104e+00,-2.099171761381528889e-01,-9.073074554271123304e-01,7.998996052114616617e+00,6.677337341517955771e+00,2.943000000000492022e+01
2.107017836306050995e+00,-2.031996265740576013e-01,-8.901376052144560624e-01,7.990330686932056281e+00,6.725010263839173774e+00,2.943000000000439087e+01
2.110351725287547886e+00,-1.966480166549484099e-01,-8.727267894021119021e-01,7.981765348191751208e+00,6.771802221641039843e+00,2.943000000000822780e+01
2.113685614269044777e+00,-1.902654839549593191e-01,-8.550743774197754332e-01,7.973341665769248188e+00,6.817669097531170230e+00,2.943000000000576222e+01
2.117019503250541668e+00,-1.840550783740490248e-01,-8.371797477607391125e-01,7.965100557340390353e+00,6.862567525964514914e+00,2.943000000000597538e+01
2.120353392232038559e+00,-1.780197484534835617e-01,-8.190422972301052429e-01,7.957082047380457546e+00,6.906455072270502704e+00,2.943000000000542116e+01
2.123687281213535449e+00,-1.721623261742678268e-01,-8.006614521847841281e-01,7.949325074677548564e+00,6.949290423132119088e+00,2.943000000000768068e+01
2.127021170195032340e+00,-1.664855100741957084e-01,-7.820366820078501480e-01,7.941867288260183066e+00,6.991033588616359040e+00,2.943000000000720817e+01
2.130355059176529231e+00,-1.609918465012136479e-01,-7.631675150865252499e-01,7.934744831834548151e+00,7.031646115664790919e+00,2.943000000000661487e+01
2.133688948158026122e+00,-1.556837088180610951e-01,-7.440535575700266691e-01,7.927992117073407563e+00,7.071091312700488629e+00,2.943000000001011074e+01
